"","expedition_id","peak_id","peak_name","year","season","basecamp_date","highpoint_date","termination_date","termination_reason","highpoint_metres","members","member_deaths","hired_staff","hired_staff_deaths","trekking_agency","climb_success","death_on_exp","height_metres"
"4720","CHOY04321","CHOY","Cho Oyu",2004,"Autumn",2004-09-08,2004-09-12,2004-09-16,"Did not attempt climb",5700,1,0,0,0,"Monterosa Treks",0,0,8188
"4721","CHOY04322","CHOY","Cho Oyu",2004,"Autumn",2004-08-24,2004-09-21,2004-10-04,"Success (main peak)",8188,3,0,4,0,"Great Escapes Trekking",1,0,8188
"4722","CHOY04323","CHOY","Cho Oyu",2004,"Autumn",2004-09-11,2004-10-02,2004-10-13,"Success (main peak)",8188,5,0,0,0,"Fusion/Asian Trekking",1,0,8188
"4723","CHOY04324","CHOY","Cho Oyu",2004,"Autumn",2004-09-08,2004-09-30,NA,"Success (main peak)",8188,4,0,0,0,"Monterosa Treks",1,0,8188
"4724","CHOY04325","CHOY","Cho Oyu",2004,"Autumn",2004-09-13,2004-09-28,2004-10-07,"Success (main peak)",8188,1,0,1,0,"Asian Trekking",1,0,8188
"4725","CHOY04326","CHOY","Cho Oyu",2004,"Autumn",2004-09-10,2004-09-28,2004-09-30,"Success (main peak)",8188,1,0,0,0,"Asian Trekking",1,0,8188
"4726","CHOY04327","CHOY","Cho Oyu",2004,"Autumn",2004-08-30,2004-09-21,2004-09-25,"Success (main peak)",8188,5,0,2,0,"Himalayan Guides",1,0,8188
"4727","CHOY04328","CHOY","Cho Oyu",2004,"Autumn",2004-09-03,2004-09-24,2004-09-29,"Success (main peak)",8188,7,0,3,0,"Thamserku Trekking",1,0,8188
"4728","CHOY04329","CHOY","Cho Oyu",2004,"Autumn",2004-09-08,2004-09-29,2004-10-05,"Success (main peak)",8188,2,0,0,0,"Arun Treks",1,0,8188
"4729","CHOY04330","CHOY","Cho Oyu",2004,"Autumn",2004-09-05,2004-09-18,2004-09-29,"Success (main peak)",8188,11,0,2,0,"Himalayan Guides",1,0,8188
"4730","CHOY04331","CHOY","Cho Oyu",2004,"Autumn",2004-09-05,2004-09-25,2004-09-05,"Success (main peak)",8188,7,0,2,0,"Summit Nepal Trekking",1,0,8188
"4731","CHOY04332","CHOY","Cho Oyu",2004,"Autumn",2004-09-06,2004-09-25,2004-09-28,"Success (main peak)",8188,8,0,2,0,"Iceland Trekking (Dorje)",1,0,8188
"4732","CHOY04333","CHOY","Cho Oyu",2004,"Autumn",2004-10-05,2004-10-11,2004-10-17,"Bad weather (storms, high winds)",5900,1,0,1,0,"Thamserku Trekking",0,0,8188
"4733","CHOY04349","CHOY","Cho Oyu",2004,"Autumn",2004-09-08,2004-09-26,2004-09-30,"Success (main peak)",8188,3,0,1,0,"Thamserku Trekking",1,0,8188
"4734","CHOY04335","CHOY","Cho Oyu",2004,"Autumn",2004-09-09,2004-09-26,2004-10-02,"Success (main peak)",8188,5,0,5,0,"Asian Trekking",1,0,8188
"4735","CHOY04336","CHOY","Cho Oyu",2004,"Autumn",2004-08-30,2004-09-21,2004-09-24,"Success (main peak)",8188,5,0,3,0,"Sherpa Shangri-La Trekking",1,0,8188
"4736","CHOY04337","CHOY","Cho Oyu",2004,"Autumn",2004-09-08,2004-09-26,2004-10-04,"Success (main peak)",8188,1,0,0,0,"Monterosa Treks",1,0,8188
"4737","CHOY04338","CHOY","Cho Oyu",2004,"Autumn",2004-09-02,2004-09-26,2004-09-29,"Success (main peak)",8188,5,0,10,0,"Great Escapes Trekking",1,0,8188
"4738","CHOY04339","CHOY","Cho Oyu",2004,"Autumn",2004-09-11,2004-09-27,2004-10-02,"Other",7200,2,0,0,0,"Cho Oyu Trekking",0,0,8188
"4739","CHOY04340","CHOY","Cho Oyu",2004,"Autumn",2004-09-05,2004-09-24,2004-09-29,"Success (main peak)",8188,3,0,0,0,"Himalayan Guides",1,0,8188
"4740","CHOY04341","CHOY","Cho Oyu",2004,"Autumn",2004-09-13,2004-09-29,2004-10-01,"Illness, AMS, exhaustion, or frostbite",8100,1,0,0,0,"Asian Trekking",0,0,8188
"4741","CHOY04342","CHOY","Cho Oyu",2004,"Autumn",2004-09-13,2004-10-01,2004-10-07,"Success (main peak)",8188,1,0,0,0,"Asian Trekking",1,0,8188
"4742","CHOY04343","CHOY","Cho Oyu",2004,"Autumn",2004-09-13,2004-09-28,2004-10-07,"Success (main peak)",8188,2,0,0,0,"Asian Trekking",1,0,8188
"4743","CHOY04344","CHOY","Cho Oyu",2004,"Autumn",2004-08-29,2004-09-24,2004-09-26,"Success (main peak)",8188,6,0,2,0,"Mountain Madness",1,0,8188
"4744","CHOY04303","CHOY","Cho Oyu",2004,"Autumn",2004-09-08,2004-09-28,2004-10-04,"Success (main peak)",8188,8,0,2,0,"Arun Treks",1,0,8188
"4745","CHOY04305","CHOY","Cho Oyu",2004,"Autumn",2004-09-11,2004-09-30,2004-10-05,"Success (main peak)",8188,11,0,4,0,"Everest Parivar",1,0,8188
"4746","CHOY04347","CHOY","Cho Oyu",2004,"Autumn",2004-09-16,2004-09-28,2004-10-01,"Success (main peak)",8188,1,0,0,0,"Thamserku Trekking",1,0,8188
"4747","CHOY04334","CHOY","Cho Oyu",2004,"Autumn",2004-10-05,2004-10-13,NA,"Accident (death or serious injury)",8100,1,1,0,0,"Thamserku Trekking?",0,1,8188
"4748","CHOY04350","CHOY","Cho Oyu",2004,"Autumn",2004-09-12,2004-09-23,2004-10-01,"Route technically too difficult, lack of experience, strength, or motivation",7100,2,0,0,0,"Thamserku Trekking",0,0,8188
"4749","CHOY04348","CHOY","Cho Oyu",2004,"Autumn",2004-09-06,2004-09-26,2004-10-03,"Success (main peak)",8188,12,0,0,0,"Sea to Summit Trekking",1,0,8188
"4750","CHOY04345","CHOY","Cho Oyu",2004,"Autumn",2004-09-06,2004-09-25,2004-09-29,"Success (main peak)",8188,3,0,2,0,"Thamserku Trekking (Parajuli)",1,0,8188
"4751","CHOY04346","CHOY","Cho Oyu",2004,"Autumn",2004-09-09,2004-09-26,2004-10-01,"Success (main peak)",8188,2,0,0,0,"Thamserku Trekking",1,0,8188
"4752","EVER04301","EVER","Everest",2004,"Autumn",2004-08-25,2004-09-17,2004-09-24,"Route technically too difficult, lack of experience, strength, or motivation",7550,7,0,3,0,"Iceland Trekking/Asian Trekking",0,0,8850
"4753","GAUG04202","GAUG","Gaugiri",2004,"Summer",2004-08-25,2004-08-27,2004-08-28,"Success (main peak)",6110,4,0,2,0,"Blue Sky Treks",1,0,6110
"4754","PURK04201","PURK","Purkhung",2004,"Summer",2004-08-07,2004-08-16,2004-08-18,"Success (main peak)",6126,11,0,11,0,"Sherpa Summit Treks",1,0,6126
"4755","EVER04302","EVER","Everest",2004,"Autumn",2004-09-03,2004-10-07,2004-10-10,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8500,2,0,0,0,"Asian Trekking",0,0,8850
"4756","PUMO04301","PUMO","Pumori",2004,"Autumn",2004-10-21,2004-11-02,2004-11-04,"Route technically too difficult, lack of experience, strength, or motivation",6200,9,0,1,0,"Great Escapes Trekking",0,0,7138
"4757","PUMO04302","PUMO","Pumori",2004,"Autumn",2004-10-13,2004-10-24,2004-10-26,"Success (main peak)",7138,6,0,2,0,"Himalayan Guides",1,0,7138
"4758","PUMO04303","PUMO","Pumori",2004,"Autumn",NA,NA,NA,"Did not attempt climb",NA,3,1,0,0,"Su-Swagatam Treks",0,1,7138
"4759","PUMO04304","PUMO","Pumori",2004,"Autumn",2004-10-22,2004-10-26,2004-10-28,"Bad weather (storms, high winds)",7060,2,0,1,0,"Asian Trekking",0,0,7138
"4760","LMOC04301","LMOC","Langmoche Ri",2004,"Autumn",2004-10-12,2004-12-12,2004-10-19,"Did not attempt climb",5000,3,0,0,0,"Adventure Karnali",0,0,6552
"4761","TKPO04301","TKPO","Tengkangpoche",2004,"Autumn",2004-10-06,2004-10-18,2004-10-24,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5200,3,0,0,0,"Arun Treks",0,0,6482
"4762","TKPO04302","TKPO","Tengkangpoche",2004,"Autumn",2004-10-09,2004-10-24,2004-10-26,"Route technically too difficult, lack of experience, strength, or motivation",6200,2,0,0,0,"Arun Treks",0,0,6482
"4763","KGRI04301","KGRI","Khangri Shar",2004,"Autumn",2004-10-13,2004-10-20,2004-10-24,"Route technically too difficult, lack of experience, strength, or motivation",6100,3,0,1,0,"Himalayan Guides",0,0,6792
"4764","PUTH04301","PUTH","Putha Hiunchuli",2004,"Autumn",2004-10-17,2004-10-24,2004-10-29,"Success (main peak)",7246,7,0,3,0,"Asian Trekking",1,0,7246
"4765","PUTH04302","PUTH","Putha Hiunchuli",2004,"Autumn",2004-10-13,2004-10-23,2004-10-25,"Success (main peak)",7246,10,0,2,0,"Thamserku Trekking",1,0,7246
"4766","BARU04301","BARU","Baruntse",2004,"Autumn",2004-10-17,2004-10-20,2004-10-23,"Route technically too difficult, lack of experience, strength, or motivation",6850,5,0,0,0,"Himalayan Journeys",0,0,7152
"4767","JANU04301","JANU","Jannu",2004,"Autumn",2004-10-09,2004-10-30,2004-11-01,"Route technically too difficult, lack of experience, strength, or motivation",7000,4,0,0,0,"Asian Trekking",0,0,7711
"4768","TLNG04301","TLNG","Talung",2004,"Autumn",2004-10-04,2004-10-21,2004-10-25,"Lack of time",7000,8,0,0,0,"Everest Adventure",0,0,7349
"4769","BARU04302","BARU","Baruntse",2004,"Autumn",2004-10-20,2004-10-22,2004-10-24,"Lack (or loss) of supplies or equipment",6250,3,0,0,1,"Destination Nepal",0,1,7152
"4770","CHOY04124","CHOY","Cho Oyu",2004,"Spring",2004-04-21,2004-05-08,NA,"Success (main peak)",8188,3,0,0,0,"Thamserku Trekking?",1,0,8188
"4771","CHOY04351","CHOY","Cho Oyu",2004,"Autumn",2004-09-07,2004-09-24,2004-09-27,"Success (main peak)",8188,12,0,1,0,"Thamserku Trekking",1,0,8188
"4772","CHOY04352","CHOY","Cho Oyu",2004,"Autumn",2004-09-15,2004-09-29,2004-10-03,"Illness, AMS, exhaustion, or frostbite",6900,1,0,0,0,"Explore Himalaya",0,0,8188
"4773","KANG04301","KANG","Kangchenjunga",2004,"Autumn",2004-09-11,2004-10-10,2004-10-13,"Success (main peak)",8586,12,0,9,0,"Gateway to the Himalaya",1,0,8586
"4774","MANA04301","MANA","Manaslu",2004,"Autumn",2004-09-25,2004-10-11,2004-10-21,"Bad weather (storms, high winds)",6600,6,0,0,0,"Cho Oyu Trekking",0,0,8163
"4775","MANA04302","MANA","Manaslu",2004,"Autumn",2004-10-05,2004-11-04,2004-11-09,"Bad weather (storms, high winds)",7450,3,0,0,0,"Himalayan Garden Treks",0,0,8163
"4776","ANN104301","ANN1","Annapurna I",2004,"Autumn",2004-09-16,2004-10-10,2004-10-15,"Accident (death or serious injury)",7300,4,2,6,0,"Cosmo Treks",0,1,8091
"4777","HIML04301","HIML","Himlung Himal",2004,"Autumn",2004-10-15,2004-10-25,2004-10-26,"Success (main peak)",7126,12,0,2,0,"Churen Himal Treks/Mandala Trekking",1,0,7126
"4778","MANA04303","MANA","Manaslu",2004,"Autumn",2004-10-15,2004-11-11,2004-11-15,"Bad weather (storms, high winds)",7650,2,0,3,0,"Cosmo Treks",0,0,8163
"4779","CHIV04301","CHIV","Chhiv Himal",2004,"Autumn",2004-09-08,2004-09-18,2004-09-22,"Success (main peak)",6650,5,0,0,0,"Cosmo Treks",1,0,6650
"4780","TILI04301","TILI","Tilicho",2004,"Autumn",NA,2004-10-16,NA,"Did not reach base camp",5300,13,0,0,0,"Thamserku Trekking",0,0,7134
"4781","HIML04302","HIML","Himlung Himal",2004,"Autumn",2004-10-04,2004-10-11,2004-10-15,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,9,0,2,0,"Thamserku Trekking",0,0,7126
"4782","NEMJ04301","NEMJ","Nemjung",2004,"Autumn",2004-10-21,2004-10-30,2004-11-01,"Bad weather (storms, high winds)",6500,12,0,5,0,"Glacier Safari Treks",0,0,7140
"4783","TILI04302","TILI","Tilicho",2004,"Autumn",NA,NA,NA,"Did not attempt climb",NA,5,0,0,0,"Himalayan High Country Treks",0,0,7134
"4784","HIML04303","HIML","Himlung Himal",2004,"Autumn",2004-10-09,2004-10-19,2004-10-21,"Success (main peak)",7126,6,0,3,0,"Blue Sky Treks",1,0,7126
"4785","AMAD04310","AMAD","Ama Dablam",2004,"Autumn",2004-10-11,2004-10-21,2004-10-25,"Success (main peak)",6814,1,0,1,0,"Cho Oyu Trekking",1,0,6814
"4786","AMAD04303","AMAD","Ama Dablam",2004,"Autumn",2004-10-06,2004-10-18,2004-10-21,"Success (main peak)",6814,2,0,2,0,"Asian Trekking",1,0,6814
"4787","AMAD04301","AMAD","Ama Dablam",2004,"Autumn",2004-10-09,2004-10-19,2004-10-22,"Success (main peak)",6814,1,0,0,0,"Monterosa Treks",1,0,6814
"4788","AMAD04302","AMAD","Ama Dablam",2004,"Autumn",2004-10-23,2004-10-27,2004-10-30,"Illness, AMS, exhaustion, or frostbite",5940,4,0,0,0,"Mountain Madness",0,0,6814
"4789","AMAD04304","AMAD","Ama Dablam",2004,"Autumn",2004-10-23,2004-10-26,2004-10-28,"Success (main peak)",6814,4,0,3,0,"Sherpa Alpine Trekking",1,0,6814
"4790","AMAD04305","AMAD","Ama Dablam",2004,"Autumn",2004-10-27,2004-10-30,2004-11-01,"Success (main peak)",6814,8,0,0,0,"Nomad Expeditions",1,0,6814
"4791","AMAD04306","AMAD","Ama Dablam",2004,"Autumn",2004-10-23,2004-10-27,2004-10-31,"Success (main peak)",6814,9,0,0,0,"Wilderness Experience",1,0,6814
"4792","AMAD04307","AMAD","Ama Dablam",2004,"Autumn",2004-10-03,2004-10-18,2004-10-20,"Success (main peak)",6814,7,0,1,0,"Great Escapes Trekking",1,0,6814
"4793","AMAD04308","AMAD","Ama Dablam",2004,"Autumn",2004-10-12,2004-10-22,2004-10-26,"Success (main peak)",6814,2,0,0,0,"Thamserku Trekking",1,0,6814
"4794","AMAD04309","AMAD","Ama Dablam",2004,"Autumn",2004-10-10,2004-10-21,2004-10-24,"Success (main peak)",6814,2,0,0,0,"Cho Oyu Trekking",1,0,6814
"4795","AMAD04311","AMAD","Ama Dablam",2004,"Autumn",2004-10-09,2004-10-22,NA,"Success (main peak)",6814,4,0,0,0,"Monterosa Treks",1,0,6814
"4796","AMAD04312","AMAD","Ama Dablam",2004,"Autumn",2004-10-24,2004-11-02,2004-11-10,"Success (main peak)",6814,6,0,2,0,"Royal Orchid Treks",1,0,6814
"4797","AMAD04313","AMAD","Ama Dablam",2004,"Autumn",2004-10-31,2004-11-04,NA,"Success (main peak)",6814,5,0,3,0,"Arun Treks",1,0,6814
"4798","AMAD04314","AMAD","Ama Dablam",2004,"Autumn",2004-10-10,2004-10-22,2004-10-26,"Success (main peak)",6814,4,0,0,0,"Thamserku Trekking",1,0,6814
"4799","AMAD04315","AMAD","Ama Dablam",2004,"Autumn",2004-10-05,2004-10-21,2004-10-24,"Route technically too difficult, lack of experience, strength, or motivation",5400,3,0,0,0,"Summit Nepal Trekking",0,0,6814
"4800","AMAD04316","AMAD","Ama Dablam",2004,"Autumn",2004-10-11,2004-10-21,2004-10-25,"Success (main peak)",6814,8,0,3,0,"Iceland Trekking (Dorje)",1,0,6814
"4801","AMAD04317","AMAD","Ama Dablam",2004,"Autumn",2004-09-20,2004-09-24,2004-10-13,"Bad weather (storms, high winds)",6250,6,0,2,0,"Hyecho Adventure Trekking",0,0,6814
"4802","AMAD04318","AMAD","Ama Dablam",2004,"Autumn",2004-11-07,2004-11-10,2004-11-12,"Illness, AMS, exhaustion, or frostbite",6150,1,0,1,0,"High Country Trekking",0,0,6814
"4803","AMAD04319","AMAD","Ama Dablam",2004,"Autumn",2004-10-07,2004-10-19,2004-10-22,"Success (main peak)",6814,5,0,2,0,"International Trekkers (Intrek Asia)",1,0,6814
"4804","AMAD04320","AMAD","Ama Dablam",2004,"Autumn",2004-10-12,2004-10-21,2004-10-24,"Success (main peak)",6814,8,0,4,0,"Churen Himal Treks",1,0,6814
"4805","AMAD04321","AMAD","Ama Dablam",2004,"Autumn",2004-10-05,2004-10-18,2004-10-20,"Success (main peak)",6814,9,0,2,0,"Thamserku Trekking",1,0,6814
"4806","AMAD04322","AMAD","Ama Dablam",2004,"Autumn",2004-10-22,2004-10-25,2004-10-27,"Success (main peak)",6814,2,0,0,0,"Asian Trekking",1,0,6814
"4807","AMAD04323","AMAD","Ama Dablam",2004,"Autumn",2004-11-11,2004-11-15,2004-11-16,"Success (main peak)",6814,1,0,1,0,"Himalayan High Country Treks",1,0,6814
"4808","AMAD04324","AMAD","Ama Dablam",2004,"Autumn",2004-10-10,2004-10-20,2004-10-22,"Illness, AMS, exhaustion, or frostbite",6200,1,0,1,0,"Thamserku Trekking",0,0,6814
"4809","AMAD04325","AMAD","Ama Dablam",2004,"Autumn",2004-10-18,2004-10-27,2004-10-29,"Success (main peak)",6814,3,0,1,0,"Mila Adventure",1,0,6814
"4810","AMAD04327","AMAD","Ama Dablam",2004,"Autumn",2004-10-05,2004-10-19,2004-10-22,"Success (main peak)",6814,6,0,1,0,"Thamserku Trekking",1,0,6814
"4811","AMAD04328","AMAD","Ama Dablam",2004,"Autumn",2004-10-23,2004-10-26,NA,"Success (main peak)",6814,30,0,2,0,"Himalayan Guides",1,0,6814
"4812","AMAD04329","AMAD","Ama Dablam",2004,"Autumn",2004-11-19,2004-11-22,2004-11-29,"Success (main peak)",6814,7,0,0,0,"Thamserku Trekking",1,0,6814
"4813","AMAD04330","AMAD","Ama Dablam",2004,"Autumn",2004-11-14,2004-11-22,2004-11-28,"Success (main peak)",6814,7,0,3,0,"Hyecho Adventure Trekking",1,0,6814
"4814","AMAD04331","AMAD","Ama Dablam",2004,"Autumn",2004-10-22,2004-11-01,2004-11-04,"Success (main peak)",6814,15,0,3,0,"Himalaya Expeditions",1,0,6814
"4815","AMAD04332","AMAD","Ama Dablam",2004,"Autumn",2004-10-23,2004-11-02,2004-11-06,"Success (main peak)",6814,12,0,4,0,"Himalayan Guides",1,0,6814
"4816","AMAD04334","AMAD","Ama Dablam",2004,"Autumn",2004-11-17,2004-11-29,2004-12-03,"Success (main peak)",6814,3,0,1,0,"Sherpa Shangri-La Trekking",1,0,6814
"4817","AMAD04336","AMAD","Ama Dablam",2004,"Autumn",2004-11-14,2004-11-19,2004-11-20,"Success (main peak)",6814,6,0,4,0,"Himalayan Guides",1,0,6814
"4818","AMAD04326","AMAD","Ama Dablam",2004,"Autumn",2004-11-18,2004-11-26,2004-11-28,"Success (main peak)",6814,6,0,2,0,"Peak Promotion",1,0,6814
"4819","AMAD04338","AMAD","Ama Dablam",2004,"Autumn",2004-10-07,2004-10-19,2004-10-27,"Success (main peak)",6814,31,0,9,0,"Everest Parivar",1,0,6814
"4820","AMAD04339","AMAD","Ama Dablam",2004,"Autumn",2004-11-03,2004-11-07,2004-11-09,"Success (main peak)",6814,3,0,0,0,"Windhorse Trekking",1,0,6814
"4821","AMAD04335","AMAD","Ama Dablam",2004,"Autumn",NA,2004-10-17,2004-10-19,"Success (main peak)",6814,4,0,0,0,"Sherpa Alpine Trekking",1,0,6814
"4822","AMAD04333","AMAD","Ama Dablam",2004,"Autumn",2004-10-17,2004-10-29,2004-11-03,"Success (main peak)",6814,9,0,0,0,"Iceland Trekking (Tendi)",1,0,6814
"4823","AMAD04337","AMAD","Ama Dablam",2004,"Autumn",2004-11-15,2004-11-20,2004-11-21,"Success (main peak)",6814,3,0,0,0,"None",1,0,6814
"4824","AMAD04401","AMAD","Ama Dablam",2004,"Winter",2004-11-27,2004-12-04,2004-12-06,"Success (main peak)",6814,3,0,3,0,"Sherpa Shangri-La Trekking",1,0,6814
"4825","AMAD04402","AMAD","Ama Dablam",2004,"Winter",2004-11-23,2004-11-29,2004-12-07,"Success (main peak)",6814,10,0,3,0,"Summit Nepal Trekking",1,0,6814
"4826","ANN404301","ANN4","Annapurna IV",2004,"Autumn",2004-11-18,2004-11-26,2004-11-28,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,10,0,3,0,"Om-Mane Trekking",0,0,7525
"4827","BARU04303","BARU","Baruntse",2004,"Autumn",2004-10-22,2004-10-30,2004-11-04,"Success (main peak)",7152,9,0,1,0,"Tip & Top Trekking",1,0,7152
"4828","BARU04304","BARU","Baruntse",2004,"Autumn",2004-10-17,2004-10-27,2004-11-03,"Success (main peak)",7152,8,0,0,0,"International Trekkers (Intrek Asia)",1,0,7152
"4829","BARU04305","BARU","Baruntse",2004,"Autumn",2004-10-19,2004-10-28,2004-10-30,"Success (main peak)",7152,8,0,3,0,"Great Himalayan Adventure (GHA)",1,0,7152
"4830","BARU04306","BARU","Baruntse",2004,"Autumn",2004-10-04,2004-10-12,2004-10-14,"Success (main peak)",7152,10,0,5,1,"Iceland Trekking (Tendi)",1,1,7152
"4831","DORJ04301","DORJ","Dorje Lhakpa",2004,"Autumn",2004-09-27,2004-10-15,2004-10-22,"Bad weather (storms, high winds)",6300,7,0,0,0,"Explore Alpine Adventure",0,0,6966
"4832","GANC04301","GANC","Ganchenpo",2004,"Autumn",NA,NA,NA,"Did not reach base camp",NA,2,0,0,0,"High Country Trekking",0,0,6378
"4833","HIML04304","HIML","Himlung Himal",2004,"Autumn",2004-10-09,2004-10-19,2004-10-21,"Illness, AMS, exhaustion, or frostbite",6800,9,0,3,0,"Churen Himal Treks",0,0,7126
"4834","HIML04305","HIML","Himlung Himal",2004,"Autumn",2004-10-30,2004-11-03,2004-11-05,"Success (main peak)",7126,4,0,1,0,"Nomad Expeditions",1,0,7126
"4835","JANK04301","JANK","Janak Chuli",2004,"Autumn",2004-10-21,2004-11-11,2004-11-20,"Route technically too difficult, lack of experience, strength, or motivation",6500,3,0,3,0,"Asian Trekking",0,0,7041
"4836","DZAS04301","DZAS","Dzasampatse",2004,"Autumn",2004-10-03,2004-10-18,2004-10-25,"Success (main peak)",6295,7,0,0,0,"Wilderness Experience",1,0,6295
"4837","KGUR04301","KGUR","Kang Guru",2004,"Autumn",2004-10-30,2004-11-06,2004-11-08,"Success (main peak)",6981,3,0,3,0,"Parbat Kailash Adventures Treks",1,0,6981
"4838","KTEG04301","KTEG","Kangtega",2004,"Autumn",2004-10-30,2004-10-31,2004-11-02,"Did not attempt climb",5200,4,0,1,0,"Adventure 6000",0,0,6783
"4839","KTEG04302","KTEG","Kangtega",2004,"Autumn",2004-11-09,2004-11-10,2004-11-11,"Did not attempt climb",5200,2,0,0,0,"Arun Treks",0,0,6783
"4840","LANG04301","LANG","Langtang Lirung",2004,"Autumn",2004-10-12,2004-10-20,2004-10-24,"Lack of time",5700,4,0,0,0,"Asian Trekking",0,0,7227
"4841","PASA04301","PASA","Pasang Lhamu Chuli",2004,"Autumn",2004-10-03,2004-10-24,2004-10-25,"Success (main peak)",7350,7,0,0,0,"Wilderness Experience",1,0,7350
"4842","PUMO04305","PUMO","Pumori",2004,"Autumn",2004-10-24,2004-11-05,2004-11-07,"Success (main peak)",7138,11,0,1,0,"Himalayan High Country Treks",1,0,7138
"4843","PUMO04307","PUMO","Pumori",2004,"Autumn",2004-10-23,2004-11-05,2004-11-07,"Success (main peak)",7138,7,0,0,0,"Cho Oyu Trekking",1,0,7138
"4844","PUMO04306","PUMO","Pumori",2004,"Autumn",2004-10-27,2004-11-06,2004-11-10,"Success (main peak)",7138,2,0,0,0,"None",1,0,7138
"4845","AMAD04340","AMAD","Ama Dablam",2004,"Autumn",2004-10-14,2004-10-22,2004-10-25,"Success (main peak)",6814,1,0,1,0,"Mountain Madness (Kili)",1,0,6814
"4846","SARI04301","SARI","Saribung",2004,"Autumn",2004-09-08,2004-09-19,2004-09-22,"Success (main peak)",6328,5,0,0,0,"Cosmo Treks",1,0,6328
"4847","KOTA93302","KOTA","Kotang",1993,"Autumn",1993-10-10,1993-10-16,1993-10-18,"Success (subpeak)",6100,7,0,4,0,"None",1,0,6148
"4848","AMAD04403","AMAD","Ama Dablam",2004,"Winter",2004-11-28,2004-12-06,2004-12-08,"Success (main peak)",6814,3,0,1,0,"Hyecho Adventure Trekking",1,0,6814
"4849","AMAD04404","AMAD","Ama Dablam",2004,"Winter",2004-12-06,2004-12-18,2005-01-03,"Success (main peak)",6814,17,0,3,0,"Asian Trekking",1,0,6814
"4850","JING04301","JING","Jinjang",2004,"Autumn",2004-10-19,2004-10-23,2004-11-02,"Route technically too difficult, lack of experience, strength, or motivation",5608,1,0,1,0,"Cosmo Treks",0,0,6111
"4851","MUPK01301","MUPK","Mustang Peak",2001,"Autumn",2001-10-04,2001-10-07,NA,"Success (main peak)",6229,5,0,3,0,"Cosmo Treks",1,0,6229
"4852","PUMO04401","PUMO","Pumori",2004,"Winter",2005-01-04,2005-01-14,2005-01-18,"Route technically too difficult, lack of experience, strength, or motivation",6300,5,0,1,0,"Ang Rita Treks",0,0,7138
"4853","AMAD04341","AMAD","Ama Dablam",2004,"Autumn",2004-10-27,2004-10-30,2004-10-31,"Success (main peak)",6814,1,0,1,0,"Sea to Summit Trekking",1,0,6814
"4854","SHNW04101","SHNW","Shershon Northwest",2004,"Spring",2004-04-08,2004-05-04,2004-05-30,"Success (main peak)",6422,14,0,4,0,"Summit Nepal Trekking",1,0,6682
"4855","PASA86301","PASA","Pasang Lhamu Chuli",1986,"Autumn",1986-09-21,1986-10-12,NA,"Success (main peak)",7350,10,0,0,0,NA,1,0,7350
"4856","MAK284101","MAK2","Makalu II",1984,"Spring",1984-04-08,1984-05-02,1984-05-20,"Success (main peak)",7678,3,0,0,0,NA,1,0,7678
